Region,Disease,Temperature,Humidity,Precipitation,Mobility,Socioeconomic_Status,Outbreak,Health_Advisory,Latitude,Longitude,Date
Region_8,Dengue,27.65090676,77.0866265,35.92859646,0.670001113,1,1,Vaccination drive ongoing,-0.787295062,-21.28765826,02-05-2020 17:00
Region_9,Flu,23.41026368,84.72407071,133.9663905,0.09792545,8,0,Avoid crowded places,-87.82346682,100.369388,02-05-2020 18:00
Region_7,COVID-19,33.15455337,72.75636442,81.50528462,0.997341336,6,0,Stay indoors,-21.74923101,-152.827556,02-05-2020 19:00
Region_7,Dengue,27.74831239,55.36694043,31.26291967,0.756409192,1,0,Wash hands frequently,26.06059747,77.91713651,02-05-2020 20:00
Region_1,COVID-19,18.24405584,33.94741452,58.44537098,0.734806831,4,0,Vaccination drive ongoing,24.60725188,-27.3254555,02-05-2020 21:00
Region_4,COVID-19,33.7515331,78.58181622,106.1210144,0.064007853,6,0,Vaccination drive ongoing,-80.30003144,-168.845439,02-05-2020 22:00
Region_2,Dengue,17.4807224,87.16457239,24.28905339,0.398705127,1,0,Use mosquito nets,77.20432783,16.25686421,02-05-2020 23:00
Region_2,Flu,35.9762292,51.74779561,0.688499789,0.086173,5,0,Vaccination drive ongoing,-45.54160763,71.65290617,03-05-2020 00:00
Region_2,COVID-19,38.28555485,39.11436306,183.4596095,0.361037007,3,1,Avoid crowded places,70.47470054,10.16623601,03-05-2020 01:00
Region_4,Dengue,23.06113225,49.59023037,60.97223816,0.570485554,7,0,Stay indoors,-51.58539973,-135.7632209,03-05-2020 02:00
Region_1,Flu,38.15356583,64.95734149,44.29962907,0.878872188,8,0,Stay indoors,12.21305117,113.7272835,03-05-2020 03:00
Region_4,COVID-19,34.82520398,49.0157402,139.6961619,0.282937733,3,0,Vaccination drive ongoing,-16.90554452,-65.84946103,03-05-2020 04:00
Region_2,Dengue,38.06089028,66.63712381,170.6805444,0.623414652,3,0,Wash hands frequently,14.64287097,151.7255526,03-05-2020 05:00
Region_5,COVID-19,31.65675342,88.01113393,126.4557535,0.164651922,3,0,Avoid crowded places,-0.38469345,146.4751643,03-05-2020 06:00
Region_3,Dengue,20.89110099,70.2440696,50.89655082,0.353963857,6,0,Vaccination drive ongoing,-89.63148405,-107.8695196,03-05-2020 07:00
Region_8,Dengue,37.36308092,51.75956198,172.3273247,0.947237475,6,1,Avoid crowded places,-26.76017254,-8.508462001,03-05-2020 08:00
Region_4,COVID-19,19.6066269,86.14517829,102.0854392,0.747640916,3,0,Wash hands frequently,-87.98091186,-130.5484114,03-05-2020 09:00
Region_1,COVID-19,20.32651378,63.93811612,76.23816059,0.545805764,6,0,Avoid crowded places,33.00597624,63.98891621,03-05-2020 10:00
Region_1,Dengue,21.77657475,37.70234391,120.9452239,0.251696799,9,0,Avoid crowded places,63.62924493,126.6901002,03-05-2020 11:00
Region_10,Flu,22.60615779,59.93886031,140.1224447,0.379705223,8,0,Avoid crowded places,-20.75139689,53.41438585,03-05-2020 12:00
Region_3,COVID-19,27.86199105,69.21818669,118.7659748,0.156693334,7,1,Stay indoors,4.464366762,-86.22905442,03-05-2020 13:00
Region_9,Dengue,32.83643401,80.29526195,184.0490891,0.353467193,7,0,Wash hands frequently,-78.14927751,-152.5266919,03-05-2020 14:00
Region_7,Dengue,38.15520436,86.1886072,125.6035612,0.150632826,8,0,Stay indoors,-20.66446641,-155.0662285,03-05-2020 15:00
Region_2,Flu,17.21093968,49.04496802,175.7161425,0.795307033,7,1,Use mosquito nets,-65.00512684,39.93410911,03-05-2020 16:00
Region_9,Flu,38.85923406,39.33074184,117.391687,0.08075909,3,1,Vaccination drive ongoing,-78.35366899,163.1982972,03-05-2020 17:00
Region_10,Flu,38.03307418,34.42971853,65.93591475,0.18940548,8,0,Stay indoors,-59.03403345,70.30014399,03-05-2020 18:00
Region_2,COVID-19,16.3499823,74.30127616,106.4593635,0.69116673,8,1,Avoid crowded places,66.75190984,83.02542016,03-05-2020 19:00
Region_3,Dengue,24.00802844,77.70949516,17.26733793,0.902516712,1,0,Use mosquito nets,86.7967926,-61.45187917,03-05-2020 20:00
Region_10,Dengue,35.32858476,54.56238762,46.03492678,0.96459161,5,0,Wash hands frequently,68.2585439,30.97388027,03-05-2020 21:00
Region_2,Dengue,30.28941364,53.75552443,153.2463324,0.836022917,5,0,Wash hands frequently,84.5406849,-66.02400491,03-05-2020 22:00
Region_3,Flu,34.47734858,87.2542219,132.2951221,0.211471776,1,0,Stay indoors,41.54522427,144.5996689,03-05-2020 23:00
Region_6,Dengue,32.97583347,85.0008795,33.30374211,0.285711286,6,0,Avoid crowded places,-61.25301003,-132.2949666,04-05-2020 00:00
Region_9,COVID-19,27.41925283,43.99595412,87.60303525,0.870752353,6,0,Avoid crowded places,11.37068155,47.52881916,04-05-2020 01:00
Region_9,Flu,16.03045115,76.84845886,28.39844119,0.889332965,4,0,Wash hands frequently,41.68729253,83.10414083,04-05-2020 02:00
Region_7,Flu,29.60670505,67.36202377,171.1635713,0.640653166,6,0,Avoid crowded places,2.423302947,71.4564381,04-05-2020 03:00
Region_3,Flu,16.21416633,39.25336435,21.83394035,0.313641099,6,0,Vaccination drive ongoing,9.840102138,-87.36599873,04-05-2020 04:00
Region_4,Flu,30.09316794,51.40626283,130.8469994,0.224056663,1,1,Stay indoors,15.5142171,-5.028575909,04-05-2020 05:00
Region_6,COVID-19,35.01027156,40.64837648,121.4000002,0.852282699,5,0,Stay indoors,-5.967640912,58.80485932,04-05-2020 06:00
Region_5,Dengue,29.62479372,47.70936233,94.55532913,0.205254998,2,0,Avoid crowded places,-37.69407604,155.1395276,04-05-2020 07:00
Region_2,COVID-19,39.92554511,66.91807055,55.64692453,0.661804351,7,0,Wash hands frequently,24.66452498,-0.12240527,04-05-2020 08:00
Region_6,Dengue,26.3966625,52.51592826,80.7913,0.967953343,9,0,Vaccination drive ongoing,-80.36848874,-71.81682429,04-05-2020 09:00
Region_3,COVID-19,33.72068659,53.64357119,161.2782601,0.705291392,9,0,Vaccination drive ongoing,-59.23309559,-40.85246385,04-05-2020 10:00
Region_8,Flu,31.68033229,62.37883756,152.3101631,0.257670313,9,1,Vaccination drive ongoing,76.54707684,14.87485012,04-05-2020 11:00
Region_2,Flu,39.78579229,35.23344833,147.761823,0.282505901,7,0,Use mosquito nets,-2.013074552,171.4891701,04-05-2020 12:00
Region_1,COVID-19,32.83047513,74.32783739,149.9647169,0.092894775,7,1,Avoid crowded places,57.90308605,46.19937839,04-05-2020 13:00
Region_9,COVID-19,19.10076829,54.102572,28.77727487,0.68623749,1,0,Vaccination drive ongoing,40.7773245,-124.294982,04-05-2020 14:00
Region_3,Dengue,38.88794266,58.82382529,19.81929007,0.518435681,6,1,Avoid crowded places,-32.27237028,123.5318718,04-05-2020 15:00
Region_1,COVID-19,31.69443066,88.45798373,172.2997246,0.2064717,5,0,Wash hands frequently,54.65683135,-114.679009,04-05-2020 16:00
Region_7,COVID-19,16.48345577,50.6620133,167.4349141,0.227668301,8,1,Wash hands frequently,-73.56196079,-166.0513684,04-05-2020 17:00
Region_10,Dengue,31.43920764,68.89313616,136.2636608,0.009024555,8,0,Wash hands frequently,67.49608578,-143.9244165,04-05-2020 18:00
Region_5,Dengue,37.07798517,53.55025904,121.1811491,0.978419399,4,0,Use mosquito nets,32.50080024,103.0038364,04-05-2020 19:00
Region_5,Dengue,29.42604655,83.65696312,73.3743413,0.828018186,1,0,Wash hands frequently,76.87301705,144.682443,04-05-2020 20:00
Region_1,COVID-19,23.85049095,80.80537602,44.81651832,0.394169951,6,0,Avoid crowded places,71.19187204,-83.44682871,04-05-2020 21:00
Region_9,Dengue,35.52274085,44.49745631,133.5312875,0.946089851,1,0,Stay indoors,-21.5528336,-0.680482522,04-05-2020 22:00
Region_7,Flu,34.56280021,71.50474276,182.6069276,0.677119939,5,0,Stay indoors,64.22985394,35.00028571,04-05-2020 23:00
Region_8,Flu,28.60455386,33.91031975,87.39931515,0.751462536,5,1,Avoid crowded places,11.34289296,-29.27145021,05-05-2020 00:00
Region_9,Flu,18.85904425,87.79112337,60.64249404,0.6799555,3,0,Stay indoors,-61.71942305,-156.4833533,05-05-2020 01:00
Region_6,COVID-19,21.27466214,50.93940648,54.1483627,0.756848832,5,0,Vaccination drive ongoing,59.31915541,-159.6050141,05-05-2020 02:00
Region_5,Flu,33.4620993,79.91056636,4.74104858,0.170938928,6,0,Stay indoors,73.42555656,-21.47422894,05-05-2020 03:00
Region_6,COVID-19,35.15205413,49.10588196,104.0633444,0.562397998,5,0,Use mosquito nets,-74.78150262,107.2323544,05-05-2020 04:00
Region_2,COVID-19,21.98163195,67.96624447,197.647206,0.849376275,1,0,Wash hands frequently,77.49951194,-149.533295,05-05-2020 05:00
Region_4,Flu,24.19962693,89.01544752,163.0475432,0.019542584,7,0,Stay indoors,18.22768373,-105.956743,05-05-2020 06:00
Region_3,Dengue,16.94079713,82.60499179,179.4949436,0.123442953,3,0,Stay indoors,-85.33846523,-82.88356586,05-05-2020 07:00
Region_7,COVID-19,32.83654871,39.62195459,124.2328193,0.24563981,7,0,Use mosquito nets,7.523033629,21.28536674,05-05-2020 08:00
Region_9,Flu,15.08943862,62.84930599,96.2892821,0.294726697,5,0,Use mosquito nets,53.41482617,-164.4494308,05-05-2020 09:00
Region_5,COVID-19,16.16353803,50.91190693,198.0914015,0.182703867,3,1,Stay indoors,5.972660484,129.6154108,05-05-2020 10:00
Region_6,Dengue,15.10860169,56.0603311,89.43242213,0.62433039,6,0,Vaccination drive ongoing,37.30432571,-10.53838851,05-05-2020 11:00
Region_10,Dengue,31.13298958,50.11098775,183.3661151,0.294019071,1,0,Stay indoors,68.32489174,-5.316295029,05-05-2020 12:00
Region_2,Flu,25.43467819,50.15755489,152.3689618,0.158099844,6,0,Vaccination drive ongoing,66.55707183,-62.45315794,05-05-2020 13:00
Region_3,COVID-19,22.43866903,62.55319463,66.19568505,0.905826182,4,0,Wash hands frequently,-57.80341477,-103.6790652,05-05-2020 14:00
Region_3,COVID-19,37.81752526,41.51784055,100.6124367,0.695034532,4,0,Avoid crowded places,-13.11659548,-49.07912457,05-05-2020 15:00
Region_9,COVID-19,19.82006987,62.24372551,76.86584435,0.246058747,5,1,Wash hands frequently,-69.99028814,148.8240764,05-05-2020 16:00
Region_7,COVID-19,24.73420026,46.73792623,27.24465483,0.360953633,9,1,Stay indoors,17.11760707,-146.0769013,05-05-2020 17:00
Region_8,Flu,38.50779502,47.33897425,71.35331631,0.740785563,1,0,Stay indoors,81.85081521,-158.1377079,05-05-2020 18:00
Region_10,Dengue,25.67766407,74.32488174,177.7945769,0.790910074,3,0,Vaccination drive ongoing,-57.26754487,-138.797491,05-05-2020 19:00
Region_9,Flu,28.86734214,31.77561621,150.5271371,0.176436165,4,1,Use mosquito nets,-17.34653452,99.71191258,05-05-2020 20:00
Region_6,COVID-19,17.00842166,52.85674576,55.51621486,0.936576084,2,0,Vaccination drive ongoing,81.724824,-162.5700784,05-05-2020 21:00
Region_4,COVID-19,34.75415967,54.45206281,73.58266262,0.785271939,9,0,Use mosquito nets,45.02128075,-60.06051448,05-05-2020 22:00
Region_1,Dengue,25.56896943,59.10660838,123.2867846,0.856814437,7,0,Use mosquito nets,-77.18949377,-27.05074734,05-05-2020 23:00
Region_8,COVID-19,35.01287811,70.14066148,83.227963,0.143858807,1,0,Use mosquito nets,-12.88519802,2.559995015,06-05-2020 00:00
Region_7,Flu,21.34494106,52.18120696,100.6088233,0.143367152,9,1,Use mosquito nets,87.81942987,-178.8482695,06-05-2020 01:00
Region_2,Flu,25.56196876,42.78822626,139.6336822,0.305368844,6,1,Stay indoors,-8.416332273,-4.764482132,06-05-2020 02:00
Region_8,Dengue,34.66372341,83.09237043,93.45016963,0.06464642,2,0,Avoid crowded places,23.29225379,-109.8272288,06-05-2020 03:00
Region_5,Flu,39.34694418,88.8623176,38.19395793,0.091067327,1,1,Avoid crowded places,36.17580619,-144.7642789,06-05-2020 04:00
Region_7,Flu,16.49063811,31.20088159,104.1147875,0.143207156,6,0,Wash hands frequently,29.50765017,11.98666209,06-05-2020 05:00
Region_4,Flu,35.31140444,62.78801106,71.22364604,0.712429733,7,1,Wash hands frequently,3.369322627,87.89371078,06-05-2020 06:00
Region_5,Flu,22.51722669,50.50214275,58.14684569,0.030230292,6,0,Wash hands frequently,-66.09677625,156.5098344,06-05-2020 07:00
Region_8,COVID-19,28.76858202,46.61937452,65.62171222,0.083244781,7,0,Vaccination drive ongoing,37.51467481,148.5574213,06-05-2020 08:00
Region_1,Flu,22.25230662,50.14238345,87.8004435,0.944183536,6,0,Wash hands frequently,77.99901709,-36.36121455,06-05-2020 09:00
Region_1,Dengue,30.33613681,68.33266539,177.3226286,0.083656682,8,0,Wash hands frequently,79.50539651,73.46079032,06-05-2020 10:00
Region_4,Dengue,23.84507077,41.44296061,146.8114209,0.53746237,2,0,Wash hands frequently,16.81009311,70.42327876,06-05-2020 11:00
Region_3,Flu,23.34037227,84.7716427,133.5763877,0.642573192,9,0,Stay indoors,-1.404451954,-31.64196216,06-05-2020 12:00
Region_10,Dengue,15.94845782,57.9668715,94.25204218,0.958593514,9,1,Wash hands frequently,-29.88700194,-144.6442548,06-05-2020 13:00
Region_2,Flu,18.67401015,49.53460999,0.36598943,0.899802718,9,1,Avoid crowded places,-71.35758203,-42.4767905,06-05-2020 14:00
Region_3,Dengue,37.92695497,75.93187989,68.11014229,0.440682767,7,0,Stay indoors,68.96120837,177.2488377,06-05-2020 15:00
Region_1,Dengue,39.95693572,30.98079991,162.638408,0.942164061,9,1,Use mosquito nets,-65.33038429,19.8124849,06-05-2020 16:00
Region_1,Flu,34.5130144,55.91117194,77.6341819,0.432265875,1,1,Vaccination drive ongoing,-38.1697687,-57.09923776,06-05-2020 17:00
Region_6,Flu,22.17031562,51.31821606,112.763825,0.669918715,3,0,Stay indoors,43.27172474,87.77331967,06-05-2020 18:00
Region_5,COVID-19,25.06112846,50.2925946,40.94796327,0.259608071,2,0,Stay indoors,36.85746306,67.07728512,06-05-2020 19:00
Region_8,Flu,33.48758637,50.22428173,183.1715484,0.636644526,1,1,Avoid crowded places,32.58229573,28.36796835,06-05-2020 20:00
Region_2,Flu,39.21283892,31.87628266,184.6340871,0.538188945,5,0,Wash hands frequently,43.50725918,49.475738,06-05-2020 21:00
Region_4,COVID-19,26.38677927,39.12698418,29.21407679,0.606831043,1,0,Use mosquito nets,7.555934511,30.57764764,06-05-2020 22:00
Region_8,Flu,35.73806038,38.51310956,144.8317898,0.682651201,3,0,Avoid crowded places,-62.10882429,164.2597314,06-05-2020 23:00
Region_6,Flu,39.37672306,89.31663029,15.04770155,0.1734553,6,0,Avoid crowded places,89.70444235,3.288215659,07-05-2020 00:00
Region_1,COVID-19,36.83682928,31.32994535,119.7095236,0.301262801,6,1,Stay indoors,70.58512569,32.46872867,07-05-2020 01:00
Region_4,Flu,20.67874367,40.02441938,35.73073017,0.736241387,3,0,Use mosquito nets,-12.39259553,-10.20421877,07-05-2020 02:00
Region_1,Flu,15.2007966,88.45047052,29.1410505,0.163823986,4,1,Avoid crowded places,5.458699756,36.08000692,07-05-2020 03:00
Region_2,COVID-19,27.30204263,67.69539563,0.823963479,0.344240139,7,1,Vaccination drive ongoing,-19.16082897,140.6976866,07-05-2020 04:00
Region_5,COVID-19,28.28402079,57.04002724,188.1714274,0.666478691,6,0,Vaccination drive ongoing,24.83607162,-57.6883558,07-05-2020 05:00
Region_8,Dengue,20.03125911,34.72565598,165.8504983,0.937650985,2,1,Avoid crowded places,41.60520716,-1.474967109,07-05-2020 06:00
Region_8,Flu,22.1168598,70.1796697,15.49511145,0.075300207,9,0,Stay indoors,-48.31862422,-18.50005602,07-05-2020 07:00
Region_3,Dengue,34.12882902,38.26817926,119.875122,0.516560799,6,0,Vaccination drive ongoing,-12.09662397,-36.72817862,07-05-2020 08:00
Region_4,Dengue,26.75868147,70.27116733,46.57964696,0.081905339,2,1,Stay indoors,25.24226161,115.5734059,07-05-2020 09:00
Region_10,COVID-19,22.93385209,88.75058983,52.80317643,0.379131951,7,0,Wash hands frequently,87.84354971,-96.49974191,07-05-2020 10:00
Region_6,Flu,30.56565068,61.91835952,174.8340643,0.175386504,4,1,Wash hands frequently,-31.52265556,-0.029519797,07-05-2020 11:00
Region_10,Flu,31.3189939,42.84507927,22.86514912,0.649438423,1,0,Stay indoors,44.10008043,152.8683889,07-05-2020 12:00
Region_3,COVID-19,34.23489442,67.51702505,120.2980271,0.757832552,9,1,Avoid crowded places,-27.59908256,-121.9482635,07-05-2020 13:00
Region_2,Dengue,18.91773239,60.77578127,80.251107,0.247343207,8,0,Wash hands frequently,-73.37884445,-178.3279849,07-05-2020 14:00
Region_6,COVID-19,33.53793131,61.98841582,38.16011993,0.712887149,5,0,Wash hands frequently,48.6262476,-84.51951626,07-05-2020 15:00
Region_5,Flu,29.9857098,58.68641677,90.38361505,0.446818938,3,0,Vaccination drive ongoing,26.87523894,152.0320896,07-05-2020 16:00
Region_10,COVID-19,16.43929663,70.42443445,188.0978574,0.28358003,4,0,Avoid crowded places,2.581148794,-148.4551895,07-05-2020 17:00
Region_5,Flu,34.43614071,64.31672174,156.3220098,0.523401669,3,0,Stay indoors,31.50645999,-130.6532084,07-05-2020 18:00
Region_10,Dengue,24.57700703,89.21970465,26.42228027,0.379650144,8,0,Wash hands frequently,68.27400971,-64.67770009,07-05-2020 19:00
Region_5,Flu,23.25952336,79.55180526,169.8859479,0.229996255,5,0,Avoid crowded places,46.17190818,97.0933073,07-05-2020 20:00
Region_10,Dengue,26.20187879,45.88190266,187.4881058,0.756844796,8,0,Wash hands frequently,64.40713613,90.46107335,07-05-2020 21:00
Region_5,Dengue,23.65437693,73.54539131,55.39285617,0.797524149,1,0,Vaccination drive ongoing,-37.79660943,-148.6546972,07-05-2020 22:00
Region_3,Flu,23.45713981,42.85802096,66.6839391,0.800312241,9,0,Avoid crowded places,54.08703311,156.1832259,07-05-2020 23:00
Region_7,Flu,35.20194169,76.94078448,25.26198532,0.382142796,3,1,Use mosquito nets,-25.19831752,-94.02522844,08-05-2020 00:00
Region_6,Dengue,18.11263136,38.8534584,68.98802088,0.169528451,1,1,Vaccination drive ongoing,-86.28266585,-78.97075728,08-05-2020 01:00
Region_4,COVID-19,39.2650017,58.41323001,134.6281594,0.840411282,3,0,Stay indoors,-82.22683744,-40.88962371,08-05-2020 02:00
Region_2,Flu,28.87329111,77.4363719,54.43100302,0.329263876,2,0,Avoid crowded places,41.46382129,48.41739442,08-05-2020 03:00
Region_9,Dengue,19.57309996,46.80676214,1.365002153,0.748066802,7,0,Wash hands frequently,-41.05632516,7.671402677,08-05-2020 04:00
Region_1,Dengue,18.28038707,80.22714751,67.70892953,0.817450561,4,0,Avoid crowded places,-34.63483436,154.3013643,08-05-2020 05:00
Region_4,COVID-19,29.7877383,68.64904254,90.63480579,0.768152498,7,0,Stay indoors,22.0640483,23.26343605,08-05-2020 06:00
Region_1,Flu,30.8249861,53.85133975,113.2712075,0.389806031,3,0,Avoid crowded places,43.47166678,128.5333316,08-05-2020 07:00
Region_6,Dengue,16.32564428,55.40500256,136.7650209,0.938016727,6,0,Wash hands frequently,10.5991652,-151.846632,08-05-2020 08:00
Region_4,COVID-19,21.07504785,85.55949204,12.35686885,0.660162417,7,0,Vaccination drive ongoing,37.14700344,128.1247068,08-05-2020 09:00
Region_5,Dengue,34.88654803,43.06746,93.95038906,0.575746284,7,0,Vaccination drive ongoing,79.38951057,-108.8232654,08-05-2020 10:00
Region_5,Flu,16.24061569,71.60175691,53.27249254,0.697909102,5,0,Wash hands frequently,63.74879012,-49.48030955,08-05-2020 11:00
Region_9,COVID-19,36.3772166,72.43765234,189.5939131,0.044727123,6,1,Use mosquito nets,-46.65534279,-64.84081149,08-05-2020 12:00
Region_1,Dengue,31.45406191,85.34698159,71.97970196,0.390514973,3,1,Use mosquito nets,73.22249659,-58.57865002,08-05-2020 13:00
Region_2,COVID-19,25.86058148,72.78985613,20.02473974,0.881217154,4,1,Vaccination drive ongoing,-36.49243406,150.7251967,08-05-2020 14:00
Region_6,Flu,23.66082122,65.06804508,8.298298154,0.161079701,6,0,Stay indoors,28.90588663,-21.0262599,08-05-2020 15:00
Region_5,COVID-19,15.4812241,84.15135234,53.08117752,0.414400648,3,0,Avoid crowded places,67.44893823,-83.53143713,08-05-2020 16:00
Region_7,Flu,35.63037364,79.74792178,35.77574778,0.405247991,7,0,Wash hands frequently,22.22030291,-74.01527885,08-05-2020 17:00
Region_3,Dengue,18.56804635,73.00658729,129.9599254,0.356041711,3,0,Stay indoors,55.1153045,109.2011234,08-05-2020 18:00
Region_3,Flu,22.7385498,31.95470294,169.3933083,0.562351329,9,0,Avoid crowded places,76.9224796,14.0811488,08-05-2020 19:00
Region_10,Dengue,29.22767451,52.41122509,62.51174069,0.99619805,4,1,Vaccination drive ongoing,84.04867172,-18.18103713,08-05-2020 20:00
Region_2,Dengue,21.149815,67.91338033,115.558291,0.255848849,2,1,Wash hands frequently,-16.08607257,153.6529988,08-05-2020 21:00
Region_3,Flu,27.42851159,61.33503146,146.0610554,0.704957123,6,1,Stay indoors,88.69827719,154.8027722,08-05-2020 22:00
Region_10,Dengue,35.23357072,49.15909959,79.69753783,0.757994998,9,1,Avoid crowded places,-41.09739052,92.20256761,08-05-2020 23:00
Region_1,COVID-19,26.76344837,38.66543493,13.26512227,0.58449848,2,0,Vaccination drive ongoing,-6.80641609,6.482345031,09-05-2020 00:00
